NAME,total_population,white_nonhispanic,black_nonhispanic,asian_nonhispanic,hispanic,college_grad,grad_school,education_total,commute_total,commute_solo,commute_public,owner_occupied,renter_occupied,total_occupied,vacant_units,total_units,white_nonhispanic_share,black_nonhispanic_share,asian_nonhispanic_share,hispanic_share,college_grad_share,grad_school_share,commute_solo_share,commute_public_share,owner_occ_share,renter_occ_share,median_income_est,median_rent_est,median_home_value_est
RNT 11-0994,697.4061994015497,374.64987192376316,0.4153405278004116,293.60929233528526,11.134821241169158,127.23112800453981,96.0082550752149,477.82317216638523,327.1340747313043,197.3276787736378,33.04593285889353,239.79037383215712,17.6369556361553,257.4273294683124,20.24387654694457,277.671206015257,0.5372046767654969,0.0005955503810502673,0.4210018387952874,0.01596604855351737,0.2662724108328426,0.20092842010973755,0.6032012377057187,0.10101648043248392,0.931487633140652,0.06851236685934814,171338.6469631267,53.8975387967978,41133.12450127868
RNT 11-0995,1535.5340615785392,585.2470608803882,42.86100338528893,413.3930160951691,212.95669547947196,287.20196459264474,161.04715882477558,1056.6094254771683,732.9662141393429,451.2883275793715,22.28567316108809,369.10948424829263,228.21424151515623,597.3237257634489,31.70743351745357,629.0311592809024,0.381135837702454,0.027912766286165958,0.2692177441314446,0.13868575162738564,0.271814691093583,0.15241881715378996,0.6157014046128706,0.03040477546056632,0.6179387630660877,0.38206123693391214,135611.22127733123,766.0320232690273,95969.63420545858
RNT 11-0996,1355.0120464713139,562.1524495432421,424.83148011199233,183.40268263435536,60.00356485983853,209.49495766048233,145.75879237025498,977.9906339652777,737.8890602309299,362.6015836513514,32.33869345531308,434.623885510955,132.34076450903913,566.9646500199941,0.09557803146728129,567.0602280514614,0.41486896814473684,0.3135259802437381,0.1353513299840896,0.04428268000723551,0.21420957459590578,0.14903904731610135,0.4914039293899703,0.043825955957650806,0.7665802188824786,0.23341978111752137,112667.09084001952,1785.2545533459445,59832.002800223585
RNT 11-0997,944.0025602170115,224.36989542593506,23.744701395052363,426.7796588677022,136.58965046383727,263.4504398001352,50.718953621966286,756.0361300555477,601.184377770589,394.26039204513137,27.48302018188613,259.6626136697357,113.90069613888,373.5633098086157,22.023499276516386,395.58680908513213,0.23767932935939912,0.025153217158218114,0.4520958701315304,0.14469203392037142,0.34846276431362994,0.06708535691044269,0.655806116431689,0.045714794326165285,0.6950966726436981,0.30490332735630193,133253.43163248728,2189.857355645406,73825.66225032743
RNT 11-0998,665.7707336388894,227.12444595536746,141.54397236013074,242.22324964643812,45.08463461424111,176.81404709555636,41.25665597358074,516.0221020761295,387.2300862268647,251.2206013673128,5.909972820206248,153.36940146384313,103.588264483166,256.9576659470091,38.39595193769919,295.35361788470834,0.34114513372190164,0.21260167383221662,0.36382381713074635,0.06771795805415319,0.34264820515279154,0.07995133504474211,0.6487631263758037,0.015262173654409175,0.5968664172699624,0.40313358273003774,112317.59431269186,1986.2174839989668,127806.97919241428
RNT 11-0999,773.392678392879,162.94227924821408,176.70293568927607,226.3242326347562,152.19654435234096,194.5889381117132,7.7931241010166525,649.3769371366828,478.5195888653579,395.4322200604107,1.1787085177620995,115.13903297277585,213.81675305265608,328.95578602543196,1.3001969831166942,330.2559830085487,0.2106850553418872,0.2284776422456795,0.2926381887982974,0.19679077473115927,0.2996548337083236,0.012000925279821467,0.8263657941319396,0.002463239844698929,0.3500137035555116,0.6499862964444884,82753.22919125762,1156.6714400915641,56000.64943605807
RNT 11-1000,1464.3558852036015,525.2904417311739,352.75759045809036,297.4844232002198,108.39662412322672,289.8154739342839,283.79028173633316,1170.1019968373867,1115.817593091168,806.9801254491489,15.637693037050457,27.786694609506448,901.476829160516,929.2635237700225,0.3636739794846916,929.6271977495071,0.358717745487217,0.24089607862575263,0.2031503586021086,0.07402341549517209,0.24768394098771937,0.24253465296476417,0.7232186787927931,0.014014560385025923,0.02990184581524928,0.9700981541847506,95210.08273121914,2199.7430568585837,63474.62615890019
RNT 11-1002,727.438087748174,297.87437096559256,8.740567634338953,94.19791127514874,260.50745474128496,119.91452583168909,38.35025958442236,498.962810651172,396.7979419810928,190.66234973056262,11.97921406913173,152.43628717845309,118.90096665278656,271.33725383123965,8.912687984039042,280.2499418152787,0.40948415539758115,0.012015548514095375,0.12949268516684867,0.35811632512630814,0.24032758208010432,0.07685995582390862,0.48050236545744884,0.030189708165629887,0.5617963807994535,0.4382036192005465,88116.09861793302,1694.1350761662225,75412.75878816718
RNT 11-1004,1464.7073085264954,438.52171147261055,129.33931545835767,267.956999191442,526.6742838243798,165.72671027018902,119.0205914537234,1057.5417470933016,623.5866811511167,394.10668266368685,18.802666668088502,187.15397137822887,389.07101891942125,576.22499029765,86.06735754876273,662.2923478464129,0.2993920416180391,0.08830386433209911,0.18294235143880616,0.35957647016468935,0.15670937882660038,0.11254457971125635,0.6319998399198989,0.030152450712031743,0.3247932223167797,0.6752067776832205,66936.96332439345,1568.2875392992185,128474.58676786201
RNT 11-1006,873.0317455638043,364.10582497089115,0.1537166575765064,280.2274030620006,120.57513550583478,160.96056543799148,31.917299102005906,639.545527884268,398.0992812489968,202.11827351095553,15.397795475272538,229.24592407643078,86.86324648390081,316.1091705603317,10.15550255659786,326.2646731169295,0.41705908957039295,0.0001760722429139574,0.32098191673549004,0.13811082600205712,0.25167960437543524,0.04990621888576735,0.5077082100646593,0.03867828001840016,0.7252112416418415,0.27478875835815825,87057.62181700327,2217.920537490867,71685.30631688375
RNT 11-1007,562.5068493748906,195.21350572270717,11.165328819372348,69.95757142289227,155.71453798134274,69.28937653942035,39.44238647727802,391.85577863091635,269.1494565127667,165.50517776889583,5.8480565748575675,97.6859466732193,118.62526875811074,216.31121543133003,10.293037505358884,226.6042529366889,0.34704200658115786,0.01984923175918709,0.12436750148133408,0.2768224745252206,0.17682366910986164,0.10065536513225258,0.6149192345147662,0.021727915228319156,0.4515990836556073,0.5484009163443927,89343.2099650064,552.0851358860758,119473.71259230383
RNT 11-1008,1888.7182022595123,945.4202075331641,129.70016142498378,224.87808665466787,471.3939256414731,305.33237405558646,138.8212871555668,1174.1896527564875,879.6025660918294,467.14536280657137,24.773458352083082,343.9922190857462,357.20751629753,701.1997353832762,26.914969161177407,728.1147045444536,0.5005618129809617,0.06867099669491236,0.1190638637281314,0.2495840433355992,0.26003667579491835,0.1182273126233694,0.5310868576499832,0.028164377080155952,0.49057665273892304,0.509423347261077,80305.6099461227,1163.7619571080409,76213.25216632684
RNT 11-1010,688.6696852385553,404.5207210619222,46.887753086958384,192.95089711221237,8.271315092639384,193.1446007333683,63.430383272237144,511.60402730183694,366.26618661318224,249.13336987423384,0.0,147.27517243097896,115.64134073903206,262.91651317001106,12.787181951675684,275.7036951216867,0.5873944065387402,0.06808453180383053,0.28017916462429177,0.012010569464480201,0.3775275221190089,0.12398335409274328,0.680197569363252,0.0,0.5601594614779698,0.43984053852203003,123737.75659231216,2577.3203443603834,263628.8391248464
RNT 11-1011,786.8741846173161,315.54228299060514,20.88454011266035,217.83966852500745,89.68211796942416,177.10987043707274,92.5285592094361,607.6734678530275,440.7728517215677,220.3330108746044,2.15312879980839,246.99952358419208,73.94707734795425,320.94660093214634,6.002913869350334,326.94951480149666,0.4010072882795922,0.02654114281664637,0.2768418036626152,0.11397262703825979,0.2914556580243992,0.15226690666016562,0.49987881516302374,0.004884894320053319,0.7695969449958813,0.2304030550041187,126794.70532140388,20.137130818244366,109511.16583048676
RNT 11-1012,1148.7472043494752,451.71334613148963,182.75509986785772,349.345869241139,78.51147321977132,227.14001169412754,92.7043207679071,844.3333868865619,591.8698434069763,363.47647406222796,12.49593550863125,369.464842181421,108.12917843679598,477.594020618217,0.035042749881195066,477.62906336809823,0.3932225858058046,0.15909078966712284,0.3041103107092829,0.06834530079594982,0.26901697270517183,0.10979587235055309,0.6141155494085504,0.021112640976436614,0.7735960381228617,0.22640396187713827,102294.8629230857,1828.5523797550575,80731.23119988122
RNT 11-1015,1036.8987373406917,629.1879362885319,69.45240576502425,168.82171794926813,82.62535078956287,160.19787754692675,100.9930441579382,721.9781561137981,491.87511854931086,344.3152926778605,5.163561508398035,106.61233681440221,326.7966816982729,433.40901851267506,38.82562308317186,472.23464159584694,0.606797861382486,0.06698089530241604,0.16281408383449378,0.07968507223904048,0.2218874299594133,0.13988379468646928,0.7000055089050873,0.01049770828747538,0.2459855062090369,0.7540144937909632,83333.9062587911,1821.0326618198035,173210.2634939317
RNT 11-1017,988.618202649908,628.5412743666266,39.956495788928116,260.64996403844543,15.846988048150246,305.59268143331866,71.65527150512916,734.850491034336,418.4339036333529,274.7501729398313,0.002129154692724952,309.0307259819204,78.06309810810608,387.09382409002643,20.805818019430184,407.89964210945664,0.6357775657800702,0.04041650829595094,0.2636507838312051,0.016029431792449023,0.4158569466330258,0.09751000016924675,0.6566154667538066,5.088389526367336e-06,0.7983354596482767,0.20166454035172346,119318.75148195159,2367.7732984886393,270666.8620299722
RNT 11-1018,1282.610692686054,846.4194102376164,56.945063684470256,311.89365953149,28.02033418294196,429.5212206107853,89.99081432315025,1001.9655718420601,504.0603075654587,344.9524361919073,0.0,421.5342293127779,110.31683891384407,531.8510682266219,28.45110910048497,560.3021773271068,0.6599191906509353,0.04439777713470907,0.24317094915084458,0.02184632822938778,0.42867862198212414,0.08981427790748035,0.6843475493200003,0.0,0.7925794540910126,0.20742054590898748,108926.44235042356,2117.2230289766203,246816.1701576837
RNT 11-1109,684.3360875788558,258.858399076007,23.45556583401197,288.43541139250635,67.67818549086007,155.4486917723239,39.6087632345816,511.1028275237987,339.1324089511579,244.78586716183304,1.8195482409658075,217.45761268478773,63.245811308239126,280.70342399302683,0.3818851994740529,281.0853091925009,0.3782620904763829,0.03427492172303305,0.4214821001373394,0.09889612241596354,0.3041436740341369,0.0774966623183811,0.7218002783009962,0.0053653033238349685,0.77468813736376,0.22531186263624012,97795.04867428457,1981.363588867124,92129.25232818982
RNT 11-1125,1450.2452272301362,506.65819312961753,16.40317870997118,592.0823117763503,181.45712095712415,285.42462267304995,46.227074885512394,1111.222802354337,808.4192471325425,597.7981109148279,30.90041858220433,371.69075482043274,161.43736016578208,533.1281149862149,0.029542092160528728,533.1576570783755,0.349360358935501,0.011310624163404467,0.40826358236474586,0.1251216811819434,0.2568563406621278,0.041600185658152024,0.7394654605703831,0.038223259393944296,0.6971884325215968,0.30281156747840315,45823.271446080485,1943.773704285368,74887.27548166852
RNT 11-1204,1172.9711920607706,391.8371305921726,115.27251414518815,424.7393213173616,8.463733975239236,191.50959022331756,121.4997271209892,836.2242525500676,643.6713172064948,375.90797485663734,42.146941495071765,290.96038775046236,163.80666575988533,454.76705351034775,12.416721121436257,467.183774631784,0.33405520378020664,0.09827395159012224,0.3621055011343844,0.007215636694682556,0.22901702460710588,0.1452956270408034,0.5840060987773409,0.06547898029383636,0.6398009387543327,0.36019906124566714,105485.73428522238,2479.228859395404,163297.48568581985
RNT 11-2472,742.0890011287237,318.5284485552136,23.745257865299852,332.2243065928547,9.370533005863427,168.09455386933215,96.40320049178915,625.0080837349251,400.81997164544885,214.14262431439974,7.852316324791674,269.49124678136246,20.706336775959215,290.1975835573217,0.0965740765541324,290.2941576338759,0.42923213801946813,0.031997857169669824,0.4476879539887247,0.012627236074932746,0.2689478076264746,0.15424312580999375,0.5342613628639811,0.01959063140630516,0.928647452807376,0.0713525471926239,134261.42799966413,46.96873715497984,129226.50453089843
RNT 11-2475,1312.828725365716,719.598767646709,3.0773825131594226,381.09908905470365,111.8027850683841,275.3478627058129,40.088197170775814,890.8214361445494,626.9845759881756,397.1080586025248,10.701425794298915,389.24604142027255,77.12071243874507,466.36675385901765,0.02422906665174853,466.3909829256694,0.5481284448938681,0.0023440852974192447,0.29028850579769305,0.08516174494676682,0.30909433870104297,0.04500138360418944,0.6333617664783096,0.01706808461345744,0.8346350553494672,0.16536494465053272,84965.67420893394,2050.23815663558,29227.68080088445
RNT 11-2581,1073.442480793225,499.70910487979035,128.52815958725904,258.4270606581358,86.70631799432927,173.64023372281767,105.18438661266441,843.5704011563589,547.8298226073098,361.22187221973365,0.0028610228411655335,304.9945227562779,40.23896762451956,345.23349038079743,25.147464975148907,370.38095535594636,0.4655201501905608,0.11973455670608693,0.24074607189680997,0.08077406991593741,0.20583964715309258,0.12468951787364585,0.6593687625484772,5.222466399417515e-06,0.8834441943041639,0.11655580569583619,135091.25982647933,2654.0314836153834,55670.4876946059
RNT 11-2582,3063.8422315030007,708.1871557893625,1189.1540767935855,238.6159753469288,685.5677445588731,331.63472361857055,152.42790860615045,1752.2256912217026,1325.2907956872264,812.6488430862544,162.32537781589954,117.18626527604383,1035.2731704980483,1152.459435774092,173.60590357587557,1326.0653393499676,0.23114348007467528,0.38812510140583617,0.0778812867364496,0.22376078556191206,0.18926484486558645,0.08699102482618737,0.6131853067498724,0.12248283798856847,0.10168363556963836,0.8983163644303617,69545.26638747254,2089.9148374775145,45274.40215741536
RNT 11-2583,832.4376351212708,269.0318393377183,30.28123622102373,424.6843912798526,26.32641639003119,172.9878289662533,95.01989691171646,544.1256714894255,446.1463941440495,344.01022456360914,5.33517370637261,231.3013713557398,60.827892675561394,292.1292640313012,13.069300883638139,305.19856491493937,0.3231855792999139,0.0363765823930009,0.5101696191546937,0.031625692159144056,0.31791888901829757,0.1746285865388784,0.7710702789016307,0.01195834770021702,0.7917774760523691,0.20822252394763086,73509.3646550355,1885.1988972676504,107190.76486344148
RNT 11-2607,765.4853088556924,257.69092052472257,121.85809885185931,259.6837425505616,75.66720776085167,173.82808654587006,38.89803949692157,592.7176787641802,459.34044913533626,306.4838819352112,9.928718419435901,151.91476184521397,139.9041314549957,291.81889330020965,37.66166592789913,329.48055922810886,0.33663731693288695,0.15919064342857522,0.3392406615076091,0.09884867401827079,0.29327299112842836,0.06562658899937691,0.6672259813219961,0.021615162431537976,0.5205789115543358,0.4794210884456644,103023.15114669537,1953.1226739862243,128530.758394756
RNT 11-2739,559.756328329867,192.23462533625803,34.66849960254628,82.30980630471814,205.73061040672113,101.38681996439301,53.48395864587108,422.76418273737124,320.2437457794071,245.16665236480438,5.4866313570169645,70.55639994047667,179.86887051447394,250.4252704549506,1.9162034381690538,252.34147389311966,0.34342555073888026,0.0619349846494562,0.14704578070658736,0.36753601521675544,0.23981884961947295,0.1265101463883857,0.7655626553084414,0.01713267293843206,0.2817463262085971,0.7182536737914029,83140.32343630432,1972.8111033722428,68725.8205260052
RNT 11-2815,2044.701301088905,666.292815723672,481.8619404174109,401.28848608067557,436.6355338627005,201.29690636132506,117.80970615660739,1404.2732738555965,1208.101927484697,700.1474063267898,40.6080265797919,154.75681155752036,699.7083742625052,854.4651858200256,99.96604634492402,954.4312321649496,0.3258631543731292,0.2356637324780864,0.19625775455171351,0.21354489950692085,0.14334596414317624,0.08389371808889239,0.5795433236204803,0.03361307987012237,0.18111540894319889,0.8188845910568011,68742.55618636135,1672.1930202309932,101878.5667150128
RNT 11-2816,1570.7822516045521,936.3410341145243,0.2268486150406123,398.57357644001837,121.01782892027752,308.9448683816356,348.41517826401844,981.5129285565846,756.4564581273426,341.78630029717067,45.089355751186886,423.33248581491154,33.73704800893975,457.06953382385126,1.0881417168785321,458.1576755407298,0.5960985573640478,0.00014441760772945247,0.25374209317228785,0.07704303304716995,0.3147639316743089,0.3549776759195609,0.451825477362286,0.059606016006272904,0.9261883684814978,0.07381163151850234,214229.5800287554,370.39206106244666,87057.60844708871
RNT 11-2844,354.5043319598704,108.06436687549504,43.17220648367992,91.47254909049482,72.6049741579642,65.22855571347107,28.03127746642205,264.19891482821436,181.70118363139744,124.48307116283696,8.908130553806446,91.01805480676856,42.096143657523044,133.1141984642916,1.8938595622463226,135.00805802653792,0.3048322887284995,0.1217818869659595,0.25802942543689267,0.20480701535174192,0.24689183812841753,0.10609913929679976,0.6850977449622219,0.049026265959156615,0.6837591771337939,0.3162408228662061,136268.05949866094,2407.7061224370623,39370.862210138555
RNT 11-2845,1141.6623656206218,395.35460044305785,185.37002477895857,397.30324843241993,48.07100236039087,184.14524532136312,86.51259318836105,836.7127505516345,527.8519804917696,410.98731898269483,0.2750059295231229,277.8629324631239,127.07964950971191,404.94258197283574,15.64894538850855,420.59152736134433,0.34629730500763084,0.16236851661321877,0.3480041563921054,0.04210614609710716,0.22008179653048004,0.10339581072635066,0.7786033474759371,0.0005209906179889968,0.6861785962577861,0.3138214037422141,85599.21581266288,2599.2056577442704,159800.38634747325
RNT 11-2854,622.6024402095985,361.21073445163296,47.66147339203808,53.84023173474609,75.34606619962219,129.40832231011586,68.15356766877758,488.3460966773299,350.92240865859674,269.0913547146687,1.235908467269009,32.82665181662479,296.3554185798687,329.1820703964935,6.7827371192812285,335.9648075157747,0.5801627348746524,0.07655201829275339,0.08647610137316653,0.12101794232328579,0.2649930514252092,0.13955997218466437,0.7668115460146082,0.003521885285106977,0.09972187056568943,0.9002781294343105,74395.7372860885,1852.148125812798,141142.21680703128
RNT 11-3154,967.8615866883033,341.0292105853855,241.75838720133976,254.06495830851694,62.71220707993998,148.37759801938955,33.00661323999077,821.1762550841231,482.2198362474221,207.4602341302339,17.159856824881214,190.40051770977053,109.55450003694747,299.955017746718,23.881760755027493,323.83677850174547,0.35235328612665856,0.24978611665801886,0.2625013346979104,0.06479460280526274,0.18068909944819267,0.0401943103391482,0.4302192040556958,0.03558513262004565,0.6347635693514042,0.36523643064859573,153189.88355892137,1796.3756489832313,161121.51837599048
RNT 11-3162,727.056784676234,654.6042468308367,11.931035390126844,25.626818678983135,27.447030197454,189.38764160543516,38.85995803442375,532.3223271150691,387.3394422814332,311.51731381211766,8.818035396663491,233.2876412953307,23.672668518677835,256.96030981400855,0.007626824417680378,256.96793663842624,0.9003481717350851,0.01641004614988891,0.03524734136191993,0.037750875551868276,0.35577625051315254,0.07300080431535912,0.8042488830398411,0.022765653156118504,0.9078742217589462,0.09212577824105381,142817.92346427587,38.201223000920656,42365.36600938863
RNT 11-3222,1116.590580597507,622.6155361625155,23.852105296906473,191.60996225998576,196.6330899923711,173.35258243038487,39.001363445984474,792.7095485397056,643.9411441070439,446.5201872467543,34.343329605685234,358.4219576878396,30.159717911565014,388.58167559940455,5.012638726012856,393.59431432541743,0.5576041451373727,0.021361549802921317,0.17160270343446024,0.17610133329904085,0.21868360580458168,0.04920006768914423,0.6934177002557367,0.053333025727544225,0.9223851256880752,0.07761487431192504,126890.92954844174,39.39126483566083,62784.83835897612
RNT 11-3223,632.4321240890836,248.09759417106153,0.33578333859616216,187.4017259806786,163.87202244898478,57.98704133361716,39.077006708292124,450.67440702477165,404.216285468461,337.8844351422654,13.85457498310138,135.06948278731414,110.77101861066605,245.8405013979802,0.0,245.8405013979802,0.3922912589685511,0.0005309397258714583,0.2963191129018004,0.2591140079815142,0.12866726050949207,0.08670784517423069,0.8359001041996088,0.03427515288515604,0.5494191641297387,0.45058083587026126,79954.46779351278,1884.0483514342477,253620.19577569715
RNT 11-3224,928.1555164629268,367.7559633892032,0.0,271.89995601633007,238.51342565357763,86.93702614522843,57.75433959383321,660.6781228730266,590.8884365915053,491.56074322119713,20.25411728683147,199.0418878629651,160.60437347190538,359.6462613348705,0.6891028512915995,360.33536418616205,0.3962223537610062,0.0,0.2929465495744759,0.256975713038392,0.13158756607101482,0.0874167580162675,0.8319011048121497,0.03427739659903618,0.5534379451747868,0.44656205482521316,82311.12435923795,1899.8587872497526,249184.72879430224
RNT 11-3287,306.5190703660864,141.9686060287814,3.34095940451271,97.88768867968362,39.779031777740094,66.44747031101222,38.25556641790373,206.89853290061592,146.79958258060933,91.38236932567587,3.8715297744396895,97.61839649774177,5.868630543024885,103.48702704076665,0.0723563676047831,103.55938340837143,0.4631640238867466,0.010899678772098863,0.3193526868092512,0.12977669457965735,0.32115969784537035,0.1849001338075213,0.6224974738977664,0.026372893617144916,0.9432911475878706,0.056708852412129446,172748.0469811666,34.050670754373336,205043.46615040096
RNT 11-3359,980.4571861945082,244.26512456934458,112.30495279291745,324.37532614840256,177.02319935661632,227.7028039160867,44.72870610587016,692.0748653888857,624.5027176062849,364.5622082477303,113.51566477366715,151.49729605094262,221.79621056660233,373.29350661754495,3.1269048637088117,376.4204114812537,0.2491339020293396,0.11454345419080626,0.33084088802226524,0.18055168736505903,0.32901469957030965,0.0646298664245472,0.5837640060960744,0.1817696890235674,0.4058396231525078,0.5941603768474922,85489.5255117406,1889.4544451433508,127911.62020018036
RNT 11-3404,506.92934924534063,124.33403680140917,0.002964321558404332,286.7477916560801,53.46566729625933,123.58090627378301,24.465148424052057,314.2487870428221,234.29788639781754,131.65015525248648,11.852724375907902,141.487499110055,25.72234269410076,167.20984180415576,0.0,167.20984180415576,0.24526896496820255,5.847602950622765e-06,0.5656563228839638,0.1054696623422041,0.39325818068135576,0.0778528014516035,0.5618922017459258,0.050588268456604864,0.8461672924478453,0.1538327075521548,136491.77690679306,2982.99191060407,100547.49117987903
RNT 11-3438,472.4902092491391,252.89873045082632,0.08924434520047572,197.61182875556253,9.231659059298169,85.89453381194276,64.6647483220106,323.63663365362453,220.93816272482314,133.6716399587122,22.21009815537615,161.76342529438665,12.385301486468311,174.148726780855,13.613004774459407,187.76173155531438,0.5352464992930159,0.00018888083489031223,0.418234758916166,0.01953830762751406,0.2654042369748299,0.19980663990967942,0.6050183377563397,0.10052630963098333,0.9288808955689137,0.07111910443108613,170549.2590542026,15.337199029170506,41564.195134971706
RNT 11-3535,1904.7917394947162,508.2040887682937,92.61062353036127,543.975757996072,183.04481741833115,446.5060788738205,134.03810248673577,1107.0206865749742,989.5213888774458,640.5527678793927,9.862584183899598,259.13625373575013,448.65655226951833,707.7928060052685,37.29583794821383,745.0886439534822,0.266802967605847,0.0486198158098523,0.2855827997975109,0.09609702395438119,0.40334032081665205,0.12108003410617195,0.6473359495604865,0.009967024760412833,0.3661188013456882,0.6338811986543117,94078.28310225095,2595.0237076384833,25051.334147206006
RNT 11-3555,419.38606383802016,239.43508107999332,8.356287321256653,44.87337925155397,101.31518826452684,98.21570969183168,29.994526718069505,313.1558678180303,223.8835605520869,148.15632607040973,7.54849129543315,103.61664990794587,64.61981539217517,168.23646530012104,0.036396350413368354,168.27286165053442,0.5709180674455375,0.019925047687049776,0.10699778347638526,0.24157976862020358,0.31363202732290235,0.095781461567563,0.6617561633603772,0.0337161481478091,0.6158988761627966,0.3841011238372034,132757.6179255161,2351.4449176730714,65356.01332069196
RNT 11-3563,1134.6855195306196,346.22442950847216,21.349195468718495,621.6159914092407,52.13324551623148,209.76592068578415,82.63308363979353,761.7636896576093,605.5775912105008,371.1607605132788,1.9991386478267579,366.530254312372,9.943293071210148,376.4735473835822,0.0,376.4735473835822,0.30512809368686866,0.018815077042271523,0.5478310780474064,0.04594510515812101,0.2753687574424397,0.10847600740452029,0.612903723487123,0.003301209748912011,0.9735883353815583,0.02641166461844158,146547.92462531602,0.0,108527.45081202956
RNT 11-3564,718.1108010423568,389.89315185102043,0.0001624199275062859,74.7846290395521,95.84317051233667,152.64380139083883,45.17902923651282,431.2213806347972,320.96927241471417,234.52798249040686,0.0017413593090243955,184.40173657256526,23.466138627042966,207.86787519960822,15.49254514985216,223.36042034946038,0.5429428874834917,2.261766948366869e-07,0.10414079405434404,0.13346571361023643,0.35398013235367237,0.10476991926978474,0.7306867125504174,5.425314691103642e-06,0.887110316567631,0.11288968343236903,196996.15305564672,2471.097760209747,103074.83870181114
RNT 11-3575,1189.8220636329277,659.9362505465723,0.06824027097069885,240.50709239404034,152.95452946025267,229.82353000740576,166.30285040307007,783.2043728860928,616.2463257428468,334.7395860727889,38.48011529735117,296.6082542088851,82.54508839329016,379.1533426021753,19.547632989562665,398.700975591738,0.5546512127465216,5.7353341357898767e-05,0.2021370251444919,0.12855244001210647,0.2934400495754519,0.2123364681816667,0.543191207946402,0.06244275006583735,0.7822910175952208,0.21770898240477907,198414.30621477857,2541.6659414047435,87938.23523503878
RNT 11-3588,2097.78716371709,528.9680252113859,555.2763385255412,231.93922388326433,434.1385721407732,174.78398071733355,146.14121159131562,1082.4458037430284,1047.6751315144777,537.1654439579888,67.241974746322,105.29987083381705,674.232453771412,779.5323246052291,29.017031490160218,808.5493560953894,0.2521552397499192,0.2646962228244554,0.11056375398555156,0.20695072391019817,0.16147134582899367,0.13501018811839693,0.5127213845206803,0.0641820853847315,0.13508082668302823,0.8649191733169718,63756.1956802942,1885.8144379566152,91356.5047074135
RNT 11-3590,1421.155033743889,693.6470540749194,110.06756577207193,201.7171040433077,308.69421624577734,197.10859500960882,79.16239483377404,1061.3581137775732,849.2701008639546,581.1931429314692,30.471499275443794,443.59537914034945,114.97934148965489,558.5747206300043,26.582050065786255,585.1567706957906,0.4880868290967359,0.07744937262904392,0.14193884499139017,0.21721361070125736,0.18571356119195456,0.07458594211148976,0.6843442885134268,0.03587963269217346,0.7941558447901613,0.20584415520983868,99570.30919728527,1502.1318923684082,69244.83321431122
RNT 11-3604,1366.7056298841176,481.8309542539813,71.30733477703116,526.5686243424743,58.53617468996526,318.6979243421622,159.2843273694065,904.5920174781166,749.5351407209008,583.4781718716761,2.1024495692008593,325.64937039120326,116.46750355195604,442.11687394315925,15.452737509781109,457.56961145294036,0.3525491837586383,0.052174611136325884,0.3852831310771156,0.042830126261299235,0.3523112278070395,0.17608416202198005,0.778453390871692,0.002805004668865464,0.7365685174754727,0.2634314825245274,138289.66087451097,2049.5308219022595,100458.30471874843
RNT 11-3609,1097.6912035174435,288.7739008844502,100.58328844206106,423.93607426746973,159.47960802553268,246.84604850928474,59.03787229218017,759.3425403358581,657.6406046078256,393.90072217285945,103.19112832352509,208.6338800118542,201.65305700947602,410.28693702133023,5.768195711071471,416.0551327324017,0.2630738954262389,0.09163167940104813,0.3862070433916281,0.14528640433165171,0.32507865080244874,0.0777486696136735,0.5989604647476967,0.15691112683813316,0.5085072450186432,0.49149275498135675,76133.35453225473,1868.273285837161,120006.15847921539
RNT 11-3619,592.6114274785665,353.5554703801034,39.00535622248583,91.68118197416251,53.38916269275921,125.53269530887873,31.669037183767554,402.3516628324194,317.00086257477835,191.76460834484664,0.2209250985020722,156.47584180677,36.903301284930585,193.37914309170057,10.12277861689518,203.50192170859577,0.5966058938222056,0.06581944662870438,0.15470707739175082,0.09009134859231209,0.31199745621820246,0.07870984541440257,0.6049340269527206,0.0006969227045871444,0.8091660729542535,0.19083392704574664,115524.66888527006,1599.5462881754502,47915.15399198262
RNT 11-3643,427.26383606150165,183.36537704510627,52.3033863541101,157.39805746505888,25.739371050899116,157.90715932561838,7.531432806908415,371.2292753505935,268.3903533836686,207.994136272512,25.25763301055979,192.14209202406957,37.148527402221404,229.290619426291,0.0,229.290619426291,0.42916194062984564,0.12241472818350438,0.3683860981915692,0.06024233477881829,0.4253628951447563,0.020287820242074487,0.7749687485048349,0.09410782724539124,0.8379849664361722,0.16201503356382782,104616.92238873024,23.987626178174473,272382.91727948654
RNT 11-3650,615.3192841807386,384.5656626221726,16.469963517052317,58.71197009822015,63.99898256929447,123.93238200170248,53.782644384239696,477.04968851617156,358.5909681300317,220.372295093995,4.8519730576749245,100.78834753938253,236.98790566329737,337.7762532026799,3.5248963986617996,341.3011496013417,0.6249855522311464,0.026766532336104345,0.09541708119288295,0.10400938864528737,0.25978925253506646,0.11274013101554832,0.6145506013249167,0.013530661642084387,0.2983879020024101,0.7016120979975898,85574.2190331815,1690.3360690722905,49541.05860408331
